Class Name,URL,Original Width,Original Height,Crop X,Crop Y,Crop Width,Crop Height,Scales
floral,https://media.rainpos.com/674/cr409a.jpg,570,427,0,0,570,427,0.7418824;1.483765
floral,https://i5.walmartimages.com/asr/2aa82fec-813a-4b4e-9bd6-385fbf05994c_1.3cdea6b3305129921a354412c0028d9c.png?odnWidth=180&odnHeight=180&odnBg=ffffff,260,260,0,0,260,260,1.218399
floral,https://cdn.rosenberryrooms.com/media/catalog/product/cache/1/image/280x280/9df78eab33525d08d6e5fb8d27136e95/b/e/berry-anouk-fabric-by-the-yard-31_1.jpg,500,300,0,0,500,300,1.055946
floral,https://cdn.shopify.com/s/files/1/1917/6601/products/rose-bowl-curtain-fabric-blue_322454ba-2cd6-4d65-be8d-b6505e388fda_300x.jpg?v=1528796572,1000,667,0,0,1000,667,0.4749383;0.9498765;1.899753
floral,http://1.bp.blogspot.com/-JOinlIyoB4o/UWnezAPVaBI/AAAAAAAACF8/GtbaC0f6LLo/s1600/021.JPG,580,580,0,0,580,580,0.546179;1.092358
floral,https://images-na.ssl-images-amazon.com/images/I/61jT6byS6dL._US500_.jpg,500,500,0,0,500,472,0.6711522;1.342304
floral,https://static.brusheezy.com/system/resources/previews/000/057/591/non_2x/20-floral-fabric-brushes-abr-vol-1.jpg,370,247,0,0,370,247,1.282526
floral,https://www.elliecashmandesign.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/e/l/elliecashmanfloralfabricvelvetstilllifewithshadowsblue.jpg,626,626,0,0,625,594,0.5333061;1.066612
floral,https://secure.img1-fg.wfcdn.com/im/46680153/resize-h260-w260%5Ecompr-r85/5308/53085403/Nature+%2526+Floral+Fabric.jpg,432,432,0,0,432,432,0.7332959;1.466592
floral,https://ntcbangladesh.files.wordpress.com/2012/11/23-floral-fabric-texture.jpg,577,577,0,0,577,577,0.5490188;1.098038
floral,http://s7ondemand1.scene7.com/is/image/Polo/LFY09530F?$itemlevel$,1777,1575,0,0,1777,1575,0.2011326;0.4022652;0.8045304;1.609061
floral,https://www.creativefabrica.com/wp-content/uploads/2018/04/Floral-Fabric-Design-3-Digital-Background-Papers-by-upnorthdesignsabaum-1-580x580.jpg,300,282,0,0,300,282,1.123347
floral,https://cdn.shopify.com/s/files/1/1591/0461/products/Beyonce_Floral_Sequin_Lace_Fabric_By_The_Yard_Wholesale_Iridescent_Pink-2_370x.progressive.jpg?v=1519514691,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
floral,https://www.fabric-textiles.com/images/cat/fabric/ralphlauren/Newbury-Floral$Blue_z.jpg,3500,2264,0,0,3500,2264,0.1399222;0.2798444;0.5596887;1.119377
floral,http://clipart-library.com/images/pT5rKEjpc.jpg,355,473,0,0,355,473,0.8923488;1.784698
floral,http://cdn7.bigcommerce.com/s-n3x4g/images/stencil/500x659/products/2522690/455945/c42ad50a183c35b250d55b07b156d7fc2289cfaa414774994caf676680bad206__39250.1528329556.jpg?c=2,433,650,70,170,319,375,0.9930527;1.986105
floral,https://ae01.alicdn.com/kf/HTB1_5IzHVXXXXctXpXXq6xXFXXXR/Hot-Sale-Black-roses-flowers-100-cotton-fabric-2-yards-Width-1-45-meter-wholesale-poplin.jpg_640x640.jpg,450,470,0,0,450,445,0.7118738;1.423748
floral,http://www.americanfolkandfabric.com/images/swatch_l/KY-1006_L.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://slm-assets3.secondlife.com/assets/9379999/view_large/Empire_I_Tropical_Chic_-_AD.jpg?1395116544,480,385,0,0,480,385,0.8228151;1.64563
floral,https://i1.wp.com/fabricsweets.com/wp-content/uploads/2018/06/something-blue-fabric-sundae-andover-precut-fabric-edyta-sitar-laundry-basket-quilts-floral-fabric-collection-10-inch-fabric-squares-5b18097a.jpg?fit=600%2C600&ssl=1,400,400,0,0,400,400,0.7919596;1.583919
floral,https://cdn.shopify.com/s/files/1/0962/5864/products/fernslatelrg_300x300.jpg?v=1440519617,300,300,0,0,300,300,1.055946
floral,http://www.fabricsinhome.com/images/productimg/201506/FBC8338/PinkRed-100-Silk-Floral-Satin-Fabric-FBC8338-1.jpg,460,399,0,0,460,399,0.7939445;1.587889
floral,http://shop.colonialwilliamsburg.com/site/Images/ItemImages/M60712_sp17.jpg?resizeid=3&resizeh=600&resizew=600,600,600,0,0,599,557,0.5687322;1.137464
floral,https://cdn.shopify.com/s/files/1/0002/1328/6952/products/69_bd13edaa-9db3-4166-a5fe-d632074c32c13_1024x1024@2x.jpg?v=1519330183,600,1300,0,0,600,1300,0.5279731;1.055946
floral,https://www.housefabric.com/Assets/ProductImages/Hip_Floral_Charcoal.jpg,375,500,100,110,207,326,1.530357
floral,https://andreaalice.com/images/cactus-floral-fabric-collection.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
floral,https://decor4all.com/wp-content/uploads/2015/03/floral-fabric-prints-modern-home-decor-ideas-3.jpg,350,350,0,0,350,350,0.9050967;1.810193
floral,http://teamconnect.info/wp-content/uploads/2018/02/watercolor-floral-fabric-watercolor-floral-botanical-pattern-and-seamless-background-ideal-for-printing-onto-fabric-and-paper-or-watercolor-floral-upholstery-fabric.jpg,640,640,0,0,640,640,0.4949747
floral,https://cdn.shopify.com/s/files/1/1840/4397/products/richloom-garden-floral-fabric-charlestonfabric-com_169_large.jpg?v=1528135571,504,576,0,0,504,576,0.6285394;1.257079
floral,http://www.incdecor.co.za/wp-content/uploads/2014/07/INCdecor_Fabric_OCEAN-BLUES_Floral_rgb-400x400.jpg,360,480,0,0,360,480,0.8799551;1.75991
floral,http://img.archiexpo.com/images_ae/photo-m2/66061-12264825.jpg,300,400,0,0,300,400,1.055946
floral,http://keyka.typepad.com/.a/6a00e54fb575988834015434998af9970c-600wi,400,400,0,0,400,400,0.7919596;1.583919
floral,https://images.fineartamerica.com/images-medium-large/floral-fabric-tom-gowanlock.jpg,900,900,0,0,900,900,0.3519821;0.7039641;1.407928
floral,https://i.pinimg.com/736x/74/59/ce/7459ce2e3cb2467d874022a9c9dedc25--vintage-wallpaper-fabric-wallpaper.jpg,768,768,0,0,768,768,0.4124789;0.8249578;1.649916
floral,http://cryptoverse.club/wp-content/uploads/2018/06/tulle-fabric-hobby-lobby-2-3-yard-cotton-floral-fabric-hobby-lobby-beige-pink-green-roses-from-hobby-lobby.jpg,657,658,0,0,657,658,0.4821672;0.9643344;1.928669
floral,https://www.insidefabric.com/images/product/large/poets-walk-floral-vintage-black-by-ralph-lauren-723223.jpg,260,260,0,0,260,260,1.218399
floral,https://hadson.com/media/catalog/product/cache/1/small_image/350x350/9df78eab33525d08d6e5fb8d27136e95/c/f/cff910001_a_cotton_fabric_freedom_quirky_floral.jpg,600,445,0,0,600,445,0.7118738;1.423748
floral,https://cdn.shopify.com/s/files/1/1648/9493/products/il_fullxfull.1227308195_3b7p_800x.jpg?v=1520365753,470,403,0,0,470,403,0.7860641;1.572128
floral,http://boltonphoenixtheatre.com/wp-content/uploads/2017/08/easy-beginner-baby-quilt-patterns-turquoise-blue-red-flowers-floral-fabric-fast-easy-beginner-pre-cut-quilt-blocks-top-kit-easy-quilts-to-make-for-beginners-easy-quilts-to-make-pinterest.jpg,250,250,0,0,250,250,1.267135
floral,http://www.amandahydeskin.com/wp-content/uploads/2016/06/makower-deco-flowers-2378-modern-floral-tonal-grey-100-cotton-fabric-2-8620-p.jpg,500,625,0,0,500,625,0.6335677;1.267135
floral,https://cdn.shopify.com/s/files/1/1295/8893/products/charleston-lucie-dogwood-floral-fabric_large.jpg?v=1498870932,800,600,0,0,800,600,0.5279731;1.055946
floral,https://www.designershand.com/wp-content/uploads/2017/04/Green-Floral-Fabric-Print-300x400.jpg,300,450,0,0,300,450,1.055946
floral,https://cdn5.vectorstock.com/i/1000x1000/44/09/seamless-floral-fabric-retro-background-vector-1634409.jpg,1000,1080,0,0,1000,991,0.3196608;0.6393216;1.278643
floral,https://media.seamwork.com/2015/04/01-scanned-768x768.png,570,570,0,0,570,570,0.5557611;1.111522
floral,https://www.addicted2decorating.com/wp-content/uploads/2015/01/floral-fabric-Zephirine-Fabric-Orangerie.jpg,375,500,0,0,375,500,0.8447568;1.689514
floral,https://secure.img2-ag.wfcdn.com/im/67582651/resize-h260-w260%5Ecompr-r85%5Etransparent/3127/31276234/Floral+Fabric.png,480,480,0,0,480,480,0.6599663;1.319933
floral,http://fabricandart.com/web_images/japanese_indigo_fabrics/japanese-indigo-crackle-floral.jpg,384,435,0,0,383,405,0.8271118;1.654224
floral,http://restyleitwright.com/wp-content/uploads/2016/10/modernromance_pattern_shop_preview.png,450,450,0,0,450,450,0.7039641;1.407928
floral,https://4.imimg.com/data4/PY/NF/MY-1994708/flower-embroidery-fabric-250x250.jpg,1198,960,0,0,1198,960,0.3299832;0.6599663;1.319933
floral,https://us.123rf.com/450wm/byjeng/byjeng1502/byjeng150200183/36746722-vintage-floral-fabric.jpg?ver=6,1200,960,210,0,988,959,0.3303272;0.6606545;1.321309
floral,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0568/5918/rrNavy_Floral-blush_shop_preview.png,470,403,0,0,470,403,0.7860641;1.572128
floral,https://cdn.shopify.com/s/files/1/1303/5951/products/rebecca-atwood-dotted-floral-navy-fabric-small-1024_2b0c5d25-d80a-4ee2-b572-060f6e6d76ad.jpg?v=1507746324,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
floral,http://new23zdo.club/wp-content/uploads/2018/06/purple-floral-fabric-like-this-item-purple-floral-fabric-dining-chairs.jpg,570,570,0,0,570,570,0.5557611;1.111522
floral,http://ecx.images-amazon.com/images/I/51O30BXLzgL.jpg,570,571,0,0,570,571,0.5557611;1.111522
floral,https://cdn.shopify.com/s/files/1/0961/3264/products/zoey-mist-rpt-1000_large.jpg?v=1502722689,300,300,0,0,300,300,1.055946
floral,https://www.joann.com/on/demandware.static/-/Sites-joann-product-catalog/default/dwdd3c0169/images/hi-res/alt/15290414ALT1.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://s.yimg.com/ny/api/res/1.2/XIsZP4LCowiTnGOSxUNb_Q--/YXBwaWQ9aGlnaGxhbmRlcjtzbT0xO3c9MTI4MDtoPTk2MA--/http://media.zenfs.com/en-US/homerun/architectural_digest_422/37e41f2f88971ed751df30f3f1f7fd0c,470,403,0,0,470,403,0.7860641;1.572128
floral,https://thumbs2.ebaystatic.com/d/l225/m/me7UAIU57uPr2xDPgI0Uwjg.jpg,300,300,0,0,300,300,1.055946
floral,https://s7d9.scene7.com/is/image/BedBathandBeyond/89750047072763p,780,520,0,0,780,520,0.6091997;1.218399
floral,https://s7d4.scene7.com/is/image/LoomDecor/F253-01-Aqua-Gray-Watercolor-Floral-Fabric?$M2CategoryThumbV2$&cropN=0.25%2c0.25%2c0.5%2c0.5&&wid=265&hei=265&cache=on%2con,480,480,0,0,479,441,0.7183307;1.436661
floral,https://i1.adis.ws/i/dm/1000063986_main.jpg?$v7pdphero$&img404=noimagedefault,465,465,0,0,465,465,0.6812555;1.362511
floral,https://topbackgroundwallpaper.com/wp-content/uploads/2018/01/yellow-and-grey-floral-wallpaper-4a3fc295e7d6492d72d9c3a2ba786ad3-yellow-fabric-floral-fabric.jpg,300,300,30,50,240,219,1.446502
floral,https://img1.etsystatic.com/008/0/7462965/il_570xN.392305871_82y8.jpg,340,317,0,0,340,317,0.9993181;1.998636
floral,http://acaldwellevents.com/wp-content/uploads/2017/06/Floral-Design-3-Lauren-Jonas.jpg,1400,552,450,60,432,431,0.7349973;1.469995
floral,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0670/5209/newfloralalloverlush_pastel_shop_preview.png,433,650,110,250,194,175,1.810193
floral,http://www.trincheracreativa.com/thumb/scandinavian-vintage-fabric-60s-mod-pattern-floral-retro-scandinavian-floral-fabric-designs_1515750323_780x520_8a03182df7cdb4db.jpg,512,384,0,0,512,384,0.8249578;1.649916
floral,https://cdn.rosenberryrooms.com/media/catalog/product/cache/1/image/280x280/9df78eab33525d08d6e5fb8d27136e95/p/e/petite-damask-fabric-by-the-yard-11_1.jpg,300,300,0,0,300,300,1.055946
floral,https://cdn.shopify.com/s/files/1/0273/7837/products/zoom_variation_Moss_740x740_7d16be0f-65fc-4df8-b8c0-4cb3a3792644_large.jpeg?v=1465004562,340,270,0,0,340,270,1.173273
floral,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0602/6989/rBaby_Fabric_4_150_shop_preview.jpg,470,403,0,0,470,403,0.7860641;1.572128
floral,http://scarletsnaturals.com/wp-content/uploads/2018/05/watercolor-floral-wallpaper-best-fabric-images-on-custom-fabric-fabrics-and-watercolor-floral-fabric-by-on-custom-fabric-floral-watercolor-iphone-wallpaper.jpg,1024,768,0,0,1024,768,0.4124789;0.8249578;1.649916
floral,https://decor4all.com/wp-content/uploads/2015/03/floral-fabric-prints-modern-home-decor-ideas-13.jpg,616,411,60,30,489,357,0.8873497;1.774699
floral,http://modernqipao.com/wp-content/uploads/2017/11/25/STFZ-17980X2-Asian-inspired-fashion-brocade-fabric-150cm-gold-red-blue-burgundy-floral-cheongsam-dress-fabric-002-300x300.jpg,2560,1920,0,0,2560,1920,0.1649916;0.3299832;0.6599663;1.319933
floral,http://laurelleaffarm.com/item-photos/vintage-floral-print-cotton-chintz-fabric-lot-crisp-polished-cotton-Laurel-Leaf-Farm-item-no-u2424-8.jpg,600,800,0,0,600,800,0.5279731;1.055946
floral,https://d2d00szk9na1qq.cloudfront.net/Product/0294a864-67c2-4bf4-bf24-a7dfc1a0eb5e/Images/Large_0443077.jpg,1000,1000,0,0,999,934,0.339169;0.678338;1.356676
floral,https://cdn.shopify.com/s/files/1/1917/6601/products/Rosebud-Fabric-Sage_d3ce96c1-71c9-48b8-a872-a833db1a417d_300x.jpg?v=1528798272,574,574,0,0,574,574,0.5518882;1.103776
floral,https://img.etsystatic.com/il/37c588/1119570700/il_340x270.1119570700_8v5q.jpg?version=0,400,329,60,0,278,268,1.182029
floral,https://images.prod.meredith.com/product/748488ff61222d0798618170acc0d0e3/1498283460951/m/arabella-high-back-floral-fabric-club-chair-by-christopher-knight-home-white-blue-floral,570,1013,0,0,570,1013,0.5557611;1.111522
floral,https://i0.wp.com/www.motifmotif.com/wp-content/uploads/2017/07/floral-fabric-organic-sateen-detail.jpg?resize=1024%2C768,300,400,0,50,300,296,1.070216
floral,http://quiltingcubby.com/wp-content/uploads/2016/07/floral-fabric-table-toppers.jpeg,360,480,0,0,360,480,0.8799551;1.75991
floral,http://www.xynodedesigns.com/wp-content/uploads/2018/06/peri-shower-curtain-shower-curtains-with-best-paisley-shower-curtain-ideas-on-peri-boho-paisley-shower-curtain.jpg,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
floral,https://cdn.shopify.com/s/files/1/0002/1328/6952/products/69_c6c1c862-a519-49b0-89ff-b43de4cdcfd20_1024x1024@2x.jpg?v=1519330183,1000,300,20,0,313,247,1.282526
floral,https://assets.marthastewartweddings.com/styles/wmax-520-highdpi/d24/fall-flowers-2-med108763/fall-flowers-2-med108763_vert.jpg?itok=D5LdqjnV,430,430,0,0,430,430,0.7367066;1.473413
floral,https://i5.walmartimages.com/asr/b0fe93a7-3118-467c-b987-b7746c4cf3b0_1.a3168cbbdd99a88dc5953629ab511119.png?odnWidth=180&odnHeight=180&odnBg=ffffff,3600,2400,0,0,3600,2400,0.1319933;0.2639865;0.5279731;1.055946
floral,https://hgtvhome.sndimg.com/content/dam/images/hgtv/fullset/2015/5/18/1/Original-Michelle-Edgemont_Summer-Trends_Floral-Canvas-Print_Beauty3.jpg.rend.hgtvcom.616.411.suffix/1431988342038.jpeg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://www.picclickimg.com/d/l400/pict/312151129193_/Beautiful-19th-Century-French-Printed-Floral-Fabric-2233.jpg,1131,800,220,0,828,800,0.3959798;0.7919596;1.583919
floral,http://thepillowcollection.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/1/5/15368-299lo.jpg,1245,1300,0,0,1245,1300,0.2544448;0.5088897;1.017779
floral,https://cdn.shopify.com/s/files/1/1295/8893/products/charleston-birdsong-lemon-floral-fabric_large.jpg?v=1498859607,570,855,0,0,570,855,0.5557611;1.111522
floral,https://media.istockphoto.com/vectors/islamic-arabic-indian-motif-floral-fabric-seamless-texture-vector-id612494614,500,649,0,0,500,649,0.6335677;1.267135
floral,https://www.thesewingstudio.co.uk/pub/media/catalog/category/top-banner-floral.jpg,768,385,0,0,768,385,0.8228151;1.64563
floral,https://i.ebayimg.com/images/g/4UAAAOSwiYFXHePr/s-l300.jpg,300,300,0,0,300,300,1.055946
floral,http://co-nnect.me/wp-content/uploads/2017/05/floral-print-comforter-sets-floral-fabric-quilt-ideas-floral-print-bedding-sets-celebration-kathy-hall-bold-latin-mexican-floral-flower-print-cotton-fabric-quilt-small-floral-print-comforter.jpg,510,680,0,0,510,611,0.6211448;1.24229
floral,https://www.floralfanaticsfabric.com.au/media/catalog/product/cache/9/small_image/600x/040ec09b1e35df139433887a97daa66f/a/n/andrea_floral_fabric.jpg,1024,625,280,0,441,384,0.8249578;1.649916
floral,http://www.photos-public-domain.com/wp-content/uploads/2011/04/white-fabric-with-blue-and-green-floral-pattern-texture.jpg,460,381,0,0,460,381,0.8314536;1.662907
floral,https://3.imimg.com/data3/DP/DU/MY-8591187/traditional-floral-fabric-250x250.jpg,900,632,0,0,900,632,0.5012403;1.002481
floral,https://cdn.shopify.com/s/files/1/2426/2269/products/ltblueturquiosfloral_300x300.jpg?v=1511073814,750,750,0,0,750,750,0.4223784;0.8447568;1.689514
floral,https://www.ocean-fabric.com/wp-content/uploads/2017/03/productBanner-img.png,347,345,0,0,347,345,0.918214;1.836428
floral,https://www.brickhousefabrics.com/mm5/graphics/00000001/Indienne-fabric-fiesta.jpg,480,480,0,0,480,480,0.6599663;1.319933
floral,https://www.cottoneerfabrics.com/wp-content/uploads/2018/03/alys-in-green-by-outback-wife-barkcloth-2-500x625.jpg,420,389,0,0,420,389,0.8143543;1.628709
floral,https://previews.123rf.com/images/silm/silm1301/silm130100097/17695132-light-cute-pattern-with-flowers-dragonflies-and-butterflies-floral-fabric-seamless-texture-doodle-el.jpg,594,444,350,210,247,233,1.359587
floral,https://www.designershand.com/wp-content/uploads/2017/03/Red-Green-Abstract-Floral-Fabric.jpg,960,1280,0,0,960,1280,0.3299832;0.6599663;1.319933
floral,https://i.pinimg.com/736x/d5/68/be/d568bee34eb4f29710b7ec91bdcd174b--vintage-floral-fabric-vintage-fabrics.jpg,650,488,0,0,650,488,0.6491472;1.298294
floral,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/floral-fabric-pattern-1517859939.jpg?crop=1.00xw:0.754xh;0%2c0.140xh&resize=768:*,432,432,0,0,432,432,0.7332959;1.466592
floral,http://blog.effortless-style.com/wp-content/uploads/5-1.jpg,900,675,200,30,617,546,0.5801902;1.16038
floral,https://www.designersguild.com/image/1024/30620,800,800,0,0,800,800,0.3959798;0.7919596
floral,http://keyka.typepad.com/.a/6a00e54fb575988834017c373b9f44970b-600wi,500,500,0,0,500,500,0.6335677;1.267135
floral,http://hanslodge.com/images/8TzrzpBgc.jpg,736,885,0,0,736,885,0.4304128;0.8608256;1.721651
floral,https://www.lunss.com/uploads/product/F/2/F2033/Gold-and-Silver-Floral-Patterned-Sequin-Lace-Fabric-with-Black-Mesh.jpg,512,650,280,360,177,157,2.017731
floral,http://img.archiexpo.com/images_ae/photo-g/9624-7654527.jpg,354,354,0,0,354,354,0.8948696;1.789739
floral,https://www.addicted2decorating.com/wp-content/uploads/2015/01/floral-fabric-Richloom-Gloria-Jubilee.jpg,750,750,0,0,750,750,0.4223784;0.8447568;1.689514
floral,http://rinka.info/wp-content/uploads/2018/01/pink-grey-floral-upholstery-fabric-sage-green-woven-floral-pink-grey-floral-upholstery-fabric-sage-green-woven-floral-fabric-for-furniture-watercolor-fabric-pink-green-floral-fabric-from-on-hartleys-f.jpg,768,768,0,0,768,768,0.4124789;0.8249578;1.649916
floral,http://new23zdo.club/wp-content/uploads/2018/06/purple-floral-fabric-purple-floral-ruffle-curtain-panels-fabric-purple-floral-fabric-dining-chairs.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,http://thedreamstress.com/wp-content/uploads/2012/12/IMG_5218.jpg,2560,1920,0,0,2560,1920,0.1649916;0.3299832;0.6599663;1.319933
floral,https://rlv.zcache.com/monogram_vintage_victorian_watercolor_floral_fabric-r6675e9be82ef484cb20f4b6c0ad59d42_z191r_324.jpg?rlvnet=1&square_it=true,800,536,0,0,800,536,0.5910146;1.182029
floral,http://cdn7.bigcommerce.com/s-n3x4g/images/stencil/500x659/products/2522684/455944/21ad2c258318fa1ec6dae6843d27c9210cad96defef0abbbe6499577a0d4920c__96363.1528329556.jpg?c=2,480,360,0,0,480,360,0.8799551;1.75991
floral,http://liveartgalleryfabrics.com/wp-content/uploads/2016/04/K-16807-Pretty-Ditsy-Dream_500px.jpg,350,263,0,0,350,263,1.204501
floral,https://cdn.shopify.com/s/files/1/0821/2085/products/rosie_swatches_1_large.jpg?v=1428900182,480,480,0,0,480,480,0.6599663;1.319933
floral,https://s7d4.scene7.com/is/image/LoomDecor/F169-01-Blue-Jacobean-Floral-Linen-Fabric-Draped?$M2CategoryThumbV2$&&wid=263&hei=263&cache=on%2con,480,360,0,0,480,360,0.8799551;1.75991
floral,https://s-media-cache-ak0.pinimg.com/736x/4d/43/68/4d43688e04fa92b86fb9f040e64bdea2.jpg,650,650,0,0,650,650,0.4873597;0.9747195;1.949439
floral,https://decor4all.com/wp-content/uploads/2015/03/floral-fabric-prints-modern-home-decor-ideas-14.jpg,1300,1300,0,0,1300,1300,0.2436799;0.4873597;0.9747195;1.949439
floral,https://cdn-img-3.wanelo.com/p/f9b/db6/1d3/34b08a317d8d5bfb760dcfa/x354-q80.jpg,500,500,0,0,499,270,1.173273
floral,http://173.255.246.56/designlovefest/wp-content/uploads-c/2015/11/DSC_4728.jpg,360,480,0,0,360,480,0.8799551;1.75991
floral,https://media.seamwork.com/2015/04/13-scanned-768x768.jpg,400,400,70,70,335,335,0.9456233;1.891247
floral,https://pinecrestfabrics.com/wp-content/uploads/2016/01/BTP069C4.jpg,300,300,0,0,300,300,1.055946
